country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
Sri Lanka,1974,Population density (people per sq. km of land area),LKA,212.178169350981,,,0,South Asia
Sri Lanka,1973,Population density (people per sq. km of land area),LKA,208.274852495615,,,0,South Asia
Sri Lanka,1972,Population density (people per sq. km of land area),LKA,204.26096316377,,,0,South Asia
Sri Lanka,1971,Population density (people per sq. km of land area),LKA,200.158029022484,,,0,South Asia
Sri Lanka,1970,Population density (people per sq. km of land area),LKA,195.935416998884,,,0,South Asia
Sri Lanka,1969,Population density (people per sq. km of land area),LKA,191.5780258332,,,0,South Asia
Sri Lanka,1968,Population density (people per sq. km of land area),LKA,187.148588741827,,,0,South Asia
Sri Lanka,1967,Population density (people per sq. km of land area),LKA,182.703364694626,,,0,South Asia
Sri Lanka,1966,Population density (people per sq. km of land area),LKA,178.343613458778,,,0,South Asia
Sri Lanka,1965,Population density (people per sq. km of land area),LKA,174.086509328656,,,0,South Asia
Sri Lanka,1964,Population density (people per sq. km of land area),LKA,169.88354329453,,,0,South Asia
Sri Lanka,1963,Population density (people per sq. km of land area),LKA,165.763674055175,,,0,South Asia
Sri Lanka,1962,Population density (people per sq. km of land area),LKA,161.756561951842,,,0,South Asia
Sri Lanka,1961,Population density (people per sq. km of land area),LKA,157.859543932387,,,0,South Asia
Sri Lanka,1960,Population density (people per sq. km of land area),LKA,,,,0,South Asia
Nepal,2024,Population density (people per sq. km of land area),NPL,,,,0,South Asia
Nepal,2023,Population density (people per sq. km of land area),NPL,,,,0,South Asia
Nepal,2022,Population density (people per sq. km of land area),NPL,207.292891524241,,,0,South Asia
Nepal,2021,Population density (people per sq. km of land area),NPL,205.61569584932,,,0,South Asia
Nepal,2020,Population density (people per sq. km of land area),NPL,202.068880362749,,,0,South Asia
Nepal,2019,Population density (people per sq. km of land area),NPL,198.214607603767,,,0,South Asia
Nepal,2018,Population density (people per sq. km of land area),NPL,195.882029996512,,,0,South Asia
Nepal,2017,Population density (people per sq. km of land area),NPL,195.404659923265,,,0,South Asia
Nepal,2016,Population density (people per sq. km of land area),NPL,195.015430763865,,,0,South Asia
Nepal,2015,Population density (people per sq. km of land area),NPL,194.095772584583,,,0,South Asia
Nepal,2014,Population density (people per sq. km of land area),NPL,193.040599930241,,,0,South Asia
Nepal,2013,Population density (people per sq. km of land area),NPL,192.465964422742,,,0,South Asia
Nepal,2012,Population density (people per sq. km of land area),NPL,192.081723055459,,,0,South Asia
Nepal,2011,Population density (people per sq. km of land area),NPL,191.59047087548,,,0,South Asia
Nepal,2010,Population density (people per sq. km of land area),NPL,190.73562608999,,,0,South Asia
Nepal,2009,Population density (people per sq. km of land area),NPL,189.557272410185,,,0,South Asia
Nepal,2008,Population density (people per sq. km of land area),NPL,188.28069061737,,,0,South Asia
Nepal,2007,Population density (people per sq. km of land area),NPL,186.874726194629,,,0,South Asia
Nepal,2006,Population density (people per sq. km of land area),NPL,185.318625741193,,,0,South Asia
Nepal,2005,Population density (people per sq. km of land area),NPL,183.533017091036,,,0,South Asia
Nepal,2004,Population density (people per sq. km of land area),NPL,181.490449947681,,,0,South Asia
Nepal,2003,Population density (people per sq. km of land area),NPL,179.203055458668,,,0,South Asia
Nepal,2002,Population density (people per sq. km of land area),NPL,176.693275200558,,,0,South Asia
Nepal,2001,Population density (people per sq. km of land area),NPL,174.026843390303,,,0,South Asia
Nepal,2000,Population density (people per sq. km of land area),NPL,171.234802929892,,,0,South Asia
Nepal,1999,Population density (people per sq. km of land area),NPL,168.707685314685,,,0,South Asia
Nepal,1998,Population density (people per sq. km of land area),NPL,165.596902097902,,,0,South Asia
Nepal,1997,Population density (people per sq. km of land area),NPL,162.373867132867,,,0,South Asia
Nepal,1996,Population density (people per sq. km of land area),NPL,159.034,,,0,South Asia
Nepal,1995,Population density (people per sq. km of land area),NPL,155.56251048951,,,0,South Asia
Nepal,1994,Population density (people per sq. km of land area),NPL,151.870482517483,,,0,South Asia
Nepal,1993,Population density (people per sq. km of land area),NPL,148.113,,,0,South Asia
Nepal,1992,Population density (people per sq. km of land area),NPL,144.123825174825,,,0,South Asia
Nepal,1991,Population density (people per sq. km of land area),NPL,140.115384615385,,,0,South Asia
Nepal,1990,Population density (people per sq. km of land area),NPL,136.535475524476,,,0,South Asia
