indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2015,64.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2014,66.0,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2013,67.9,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2012,69.8,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2011,71.6,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2010,73.2,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2009,74.8,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2008,76.3,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2007,77.7,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2006,79.0,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2005,80.4,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2004,81.8,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2003,83.4,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2002,85.0,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2001,87.0,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,2000,89.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1999,91.4,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1998,93.9,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1997,96.4,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1996,99.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1995,101.7,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1994,104.2,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1993,106.5,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1992,108.7,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1991,110.8,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1990,112.7,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1989,114.5,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1988,116.3,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1987,118.0,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1986,119.6,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1985,121.2,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1984,122.7,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1983,124.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1982,125.2,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1981,126.2,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1980,127.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1979,127.9,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1978,128.6,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1977,129.3,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1976,130.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1975,130.8,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1974,131.7,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1973,132.6,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1972,133.6,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1971,134.7,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1970,136.0,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1969,137.3,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1968,139.0,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1967,140.8,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1966,143.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1965,145.9,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1964,149.3,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1963,153.1,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1962,157.4,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1961,162.0,,,0
"Mortality rate, infant (per 1,000 live births)",Pakistan,PAK,1960,167.0,,,0
